"geography","estimatedsalary","balance","numofproducts","exited"
"France",196371.13,76817,4,TRUE
"Germany",122506.78,142550.25,2,FALSE
"Spain",61994.2,0,2,FALSE
"Germany",192464.21,103711.56,1,TRUE
"Spain",5194.95,0,1,FALSE
"Germany",198256.15,128369.75,2,FALSE
"Spain",62634.94,0,2,FALSE
"France",114006.35,0,2,FALSE
"Germany",107994.99,166133.28,1,FALSE
"Germany",48571.14,148214.36,1,TRUE
"France",76016.49,121206.96,1,FALSE
"Spain",180808.39,0,2,FALSE
"Germany",4225.11,127552.85,2,FALSE
"France",135841.35,159458.53,1,FALSE
"Germany",183536.24,102085.72,1,TRUE
"Germany",88791.83,142537.18,1,FALSE
"Spain",63732.9,182781.74,2,FALSE
"France",1364.54,0,2,FALSE
"France",149184.15,0,2,FALSE
"France",53394.12,0,2,FALSE
"Germany",97910.06,152063.59,2,FALSE
"France",101433.76,110997.76,1,FALSE
"France",116944.3,148942,1,FALSE
"France",113267.48,0,1,FALSE
"Spain",181449.51,84438.57,1,FALSE
"France",179913.98,93920.47,1,FALSE
"France",98586.14,158713.08,2,FALSE
"Spain",120321.09,0,3,FALSE
"Germany",100538.8,123204.88,1,FALSE
"France",98931.5,72945.29,2,FALSE
"Spain",194493.57,178742.71,1,FALSE
"France",143628.31,0,2,FALSE
"Spain",167030.51,0,1,FALSE
"France",77786.37,0,1,TRUE
"France",81014.5,0,1,TRUE
"France",41866.26,0,2,FALSE
"Germany",11302.7,140121.17,1,TRUE
"Germany",149384.43,132906.88,1,FALSE
"Germany",169303.65,179334.83,2,FALSE
"France",37264.11,137179.39,1,FALSE
"Spain",19515.48,0,2,FALSE
"France",103068.22,119960.29,2,FALSE
"France",134459.12,127414.55,1,FALSE
"France",70496.66,0,1,FALSE
"France",175877.7,137409.19,1,TRUE
"France",106390.01,0,2,FALSE
"Spain",52138.49,0,1,FALSE
"France",18522.91,0,4,TRUE
"France",32231.6,112494.99,1,FALSE
"France",174225.88,78133.15,1,FALSE
"Spain",102021.39,0,2,FALSE
"Spain",31484.76,145553.07,1,FALSE
"Germany",82469.06,123593.22,2,TRUE
"France",110900.43,0,1,TRUE
"France",105105.35,146286.22,1,FALSE
"Spain",12674.68,111827.27,2,FALSE
"Spain",93255.85,0,2,FALSE
"France",145299.5,94416.78,1,FALSE
"Spain",47139.44,91549.78,1,FALSE
"France",167723.25,59568.57,1,FALSE
"France",185900.88,94464.81,2,FALSE
"France",85876.67,0,1,TRUE
"Germany",1787.85,95368.14,2,FALSE
"Germany",23231.93,102185.42,2,FALSE
"France",187740.04,144875.71,1,FALSE
"Spain",100060.54,0,2,FALSE
"France",80130.54,0,1,FALSE
"Germany",132467.54,113291.05,2,FALSE
"Spain",96202.44,0,2,FALSE
"Spain",94977.3,0,2,FALSE
"Germany",178827.3,111677.88,1,TRUE
"Germany",192852.67,131101.04,1,FALSE
"Germany",177238.35,76101.81,2,FALSE
"Spain",199753.97,0,2,FALSE
"France",66193.61,92510.9,2,FALSE
"France",181270.84,0,2,FALSE
"France",25407.59,77652.4,1,FALSE
"France",20973.8,98360.03,1,FALSE
"Germany",76544.9,115518.07,1,TRUE
"Germany",110509.9,27288.43,1,FALSE
"France",164247.51,0,1,FALSE
"Spain",105149.8,0,2,FALSE
"France",55868.97,0,1,TRUE
"France",178747.43,131996.66,2,FALSE
"Spain",134720.51,121580.42,1,FALSE
"France",978.66,132436.34,1,FALSE
"Spain",183387.12,0,2,FALSE
"Germany",155876.06,107978.4,2,FALSE
"Germany",119259.34,78119.59,4,TRUE
"France",133720.57,98684.15,1,FALSE
"France",170634.49,0,2,FALSE
"Spain",125692.07,0,1,TRUE
"Germany",19150.14,129264.05,2,FALSE
"Germany",86894.67,131753.41,1,FALSE
"Spain",57975.8,0,2,FALSE
"Spain",82938.99,0,1,FALSE
"Germany",79189.4,57422.62,1,FALSE
"France",5177.62,0,2,FALSE
"France",44510.26,144094.2,1,FALSE
"France",190611.92,147510.34,1,FALSE
"Spain",177834.79,161592.76,1,FALSE
"France",119446.64,0,2,FALSE
"Spain",50267.69,0,2,FALSE
"Spain",144849.1,75225.53,2,TRUE
"Spain",81901.6,0,2,FALSE
"France",42576.86,87542.89,2,FALSE
"France",87609.5,144581.96,1,FALSE
"France",82820.85,122568.05,2,FALSE
"Spain",155144.12,172231.93,1,FALSE
"Germany",9578.24,171932.26,2,FALSE
"France",170392.59,0,2,FALSE
"Spain",3946.29,0,2,FALSE
"Germany",102184.66,111798.06,2,FALSE
"France",75609.84,0,3,FALSE
"France",26170.08,79336.61,1,FALSE
"Germany",144727.45,120916.52,3,TRUE
"France",58134.97,142905.51,1,FALSE
"Spain",94620,0,3,TRUE
"France",108764.69,96834.78,1,FALSE
"France",149503.54,105261.76,2,FALSE
"Germany",120314.75,123544,1,TRUE
"Germany",44205.95,127913.71,2,FALSE
"Spain",6129.61,95328.6,1,TRUE
"France",126796.69,73218.89,1,FALSE
"France",27509.52,0,2,TRUE
"Germany",42143.55,149995.72,2,FALSE
"Germany",87985.2,123674.28,2,FALSE
"Germany",81884.8,124125.26,1,FALSE
"Spain",2705.31,159035.45,1,TRUE
"France",30546.4,0,2,FALSE
"France",149402.59,156811.74,1,FALSE
"France",118429.02,0,2,FALSE
"Spain",58442.25,0,2,FALSE
"France",30414.17,150555.83,1,FALSE
"France",58814.41,109137.12,1,FALSE
"France",155304.53,158351.02,2,FALSE
"France",187943.6,0,1,FALSE
"Spain",43036.6,0,2,FALSE
"France",26543.28,0,2,FALSE
"Spain",171928.04,0,2,FALSE
"France",35611.35,0,1,FALSE
"France",19047.23,0,2,FALSE
"France",39820.13,0,2,FALSE
"France",129013.59,0,1,TRUE
"Spain",113810.12,82729.49,1,FALSE
"Germany",34749.65,142765.24,2,FALSE
"France",56268.98,121172.97,1,FALSE
"Germany",46630.47,132932.14,2,FALSE
"France",124906.59,123374.46,1,FALSE
"Germany",134869.93,161371.5,1,FALSE
"Spain",36697.48,0,2,TRUE
"France",172200.91,79563.36,2,FALSE
"France",137136.46,0,2,FALSE
"Germany",57594.78,138232.24,1,FALSE
"France",36548,0,1,TRUE
"Germany",182960.46,81571.05,1,TRUE
"Spain",42117.9,0,2,FALSE
"France",199478.05,95927.04,1,FALSE
"Spain",91092.84,116932.59,1,FALSE
"France",14090.4,0,2,TRUE
"France",178267.07,79551.12,1,FALSE
"Germany",85808.22,116416.94,1,FALSE
"Spain",109659.12,88141.1,1,FALSE
"France",161642.08,177729.13,1,FALSE
"Spain",3830.59,0,1,FALSE
"Spain",146636.44,123912.78,2,FALSE
"France",144413.92,0,1,TRUE
"France",65801.44,0,1,FALSE
"France",192486.24,108306.44,1,FALSE
"Germany",120852.85,102962.62,1,TRUE
"France",146191.82,103502.22,1,FALSE
"Germany",148412.24,119654.44,2,TRUE
"France",164119.35,183768.47,1,FALSE
"France",163457.55,0,2,FALSE
"France",144978.47,0,2,FALSE
"France",67288.89,140900.97,1,FALSE
"Germany",103269,94049.92,2,FALSE
"Spain",106969.98,98926.4,1,FALSE
"Germany",117632.63,142872.36,1,FALSE
"Spain",189777.66,46057.96,2,FALSE
"France",66032.65,119769.77,1,FALSE
"France",98661.27,143244.97,1,FALSE
"France",74687.37,79562.98,1,FALSE
"France",149604.18,0,2,FALSE
"France",79888.78,0,1,FALSE
"Spain",138775.69,96659.64,2,FALSE
"France",154695.57,0,2,FALSE
"France",168834.38,165947.99,2,FALSE
"France",105817.63,92676.3,1,FALSE
"France",48682.1,83195.12,1,FALSE
"France",147955.91,129387.94,1,TRUE
"France",56185.98,0,2,FALSE
"Spain",81861.1,130233.14,1,FALSE
"France",69826.8,123502.53,1,FALSE
"Germany",118059.19,140894.06,2,FALSE
"Germany",112333.22,163867.86,1,FALSE
"France",14546.76,0,2,FALSE
"Germany",126172.11,93816.7,2,FALSE
"Spain",3560,0,2,FALSE
"France",88878.15,0,2,FALSE
"France",84605,114668.89,1,FALSE
"Germany",78268.61,146756.68,1,FALSE
"France",120668.46,150213.71,1,TRUE
"Germany",10063.75,111183.53,2,FALSE
"France",163989.66,99816.46,1,TRUE
"France",60584.33,0,1,FALSE
"France",94170.84,0,2,FALSE
"France",167181.77,0,2,FALSE
"France",38914.51,0,1,FALSE
"France",91196.67,0,2,FALSE
"Germany",85869.89,86714.06,1,TRUE
"Spain",57337.79,0,2,FALSE
"Spain",175347.28,132838.07,1,FALSE
"Germany",63092.65,128707.31,1,TRUE
"France",109742.55,0,2,FALSE
"France",124489.88,0,2,FALSE
"France",56971.41,123192.12,1,TRUE
"Germany",130752.01,115248.11,4,TRUE
"France",191457.06,59360.77,1,FALSE
"Spain",96442.86,0,2,FALSE
"France",122584.29,112668.7,1,FALSE
"Germany",57215.85,138503.51,2,FALSE
"Spain",195940.96,0,1,FALSE
"France",105448.74,0,2,FALSE
"France",37870.29,0,2,FALSE
"France",52534.81,0,2,FALSE
"Spain",141533.19,157267.95,2,FALSE
"France",50568.02,133871.05,1,FALSE
"Germany",26116.82,141989.27,2,FALSE
"France",152054.33,0,1,FALSE
"France",1528.4,0,2,FALSE
"France",127939.26,46388.16,3,TRUE
"Germany",2605.65,148666.99,1,TRUE
"Germany",57841.89,115101.5,1,TRUE
"Germany",186995.17,148363.38,1,FALSE
"Spain",5549.11,0,1,TRUE
"Spain",11682.36,144102.32,1,FALSE
"France",106939.34,128876.71,3,TRUE
"Germany",53172.02,118448.15,2,FALSE
"France",114388.98,0,2,FALSE
"France",2151.17,0,2,FALSE
"Spain",183492.9,0,2,FALSE
"France",76582.95,135979.01,4,TRUE
"France",104217.96,117271.8,2,TRUE
"France",8982.75,0,1,FALSE
"France",9984.4,0,2,FALSE
"Spain",19500.1,0,2,FALSE
"France",79146.36,129205.49,1,FALSE
"Spain",191694.77,0,1,TRUE
"Spain",59645.24,0,1,TRUE
"Germany",55207.88,104015.54,2,FALSE
"Spain",166177.3,0,2,FALSE
"France",136356.97,0,2,FALSE
"Germany",148611.52,103873.39,1,FALSE
"Germany",85516.37,112383.03,1,TRUE
"France",55120.79,117731.79,2,FALSE
"Germany",131778.58,135827.33,2,FALSE
"France",153269.98,114135.17,1,FALSE
"France",164864.67,0,2,FALSE
"France",20367.68,118756.62,1,FALSE
"Spain",39542,98382.72,1,FALSE
"Germany",19412.8,100520.92,1,TRUE
"Spain",127977.66,79858.13,2,FALSE
"France",20508.85,0,1,FALSE
"Germany",176244.87,95052.29,1,FALSE
"Germany",105013.63,177728.55,1,FALSE
"France",27597.76,83116.68,1,FALSE
"Germany",121073.23,111565.91,1,FALSE
"Spain",101089.76,83015.71,1,FALSE
"Germany",114258.18,124511.01,1,FALSE
"France",22762.23,130652.52,1,FALSE
"France",7008.65,0,2,FALSE
"France",81299.17,0,2,FALSE
"France",147521.35,121854.45,1,FALSE
"France",6177.83,0,2,FALSE
"France",59374.82,86893.28,1,FALSE
"Germany",157648.12,79523.13,1,FALSE
"Germany",75685.59,131033.76,1,TRUE
"France",136540.09,89939.62,1,FALSE
"Germany",97939.4,95727.05,1,TRUE
"France",36267.21,0,2,FALSE
"France",186064.34,155047.56,2,FALSE
"France",176152.7,0,2,FALSE
"France",82117.2,118569.03,2,FALSE
"France",151925.25,0,1,FALSE
"Spain",142287.65,0,2,FALSE
"France",36557.55,0,2,FALSE
"France",129975.34,0,3,FALSE
"Spain",21967.15,130461.02,1,FALSE
"France",53477.76,0,2,FALSE
"France",178067.33,0,3,TRUE
"France",171039.56,0,2,FALSE
"Spain",150802.41,0,2,TRUE
"Spain",82951.12,61172.04,1,FALSE
"Germany",57064.57,90194.34,2,FALSE
"France",45755,95508.2,1,FALSE
"Germany",176882.08,99967.76,1,FALSE
"Spain",88838.14,101470.29,1,FALSE
"Germany",88592.8,70541.06,1,FALSE
"France",26261.42,112211.61,1,FALSE
"France",29586.73,154543.98,1,FALSE
"France",172321.21,111098.85,1,TRUE
"Germany",158036.72,131873.07,2,TRUE
"Spain",115733.16,137275.36,1,FALSE
"Spain",59927.99,153316.14,1,FALSE
"France",44377.65,0,2,FALSE
"Spain",79691.4,121250.04,1,FALSE
"France",51503.51,109578.04,2,FALSE
"France",62830.97,53573.18,1,FALSE
"Germany",90346.1,58003.41,1,FALSE
"France",40467.82,113000.66,1,FALSE
"France",51620.94,0,2,FALSE
"France",65466.93,0,1,TRUE
"Germany",667.66,139973.65,1,TRUE
"France",172437.12,151290.16,1,FALSE
"Germany",106061.47,121498.11,2,TRUE
"Spain",177622.38,103515.39,2,FALSE
"France",191520.5,0,1,FALSE
"France",95686.6,0,2,FALSE
"Spain",173776.5,106687.76,1,FALSE
"France",113089.43,0,2,FALSE
"France",149614.81,0,2,FALSE
"France",99537.68,106089.2,1,FALSE
"Spain",97893.4,69608.14,1,TRUE
"France",90.07,0,2,FALSE
"Germany",161154.85,96202.32,1,FALSE
"France",332.81,0,2,FALSE
"Spain",66285.18,0,2,FALSE
"France",163477.22,127818.52,1,FALSE
"France",170332.67,0,1,TRUE
"Germany",126144.96,137318.42,1,FALSE
"Spain",53437.1,0,2,FALSE
"France",26920.43,55776.39,2,FALSE
"Germany",52314.71,84421.62,1,FALSE
"France",116885.59,83161.65,1,FALSE
"France",126263.97,0,2,FALSE
"Germany",64613.81,87807.29,2,FALSE
"France",89216.29,0,2,FALSE
"France",83419.15,0,2,FALSE
"Spain",123998.52,0,2,FALSE
"Germany",96985.58,95293.86,2,FALSE
"Germany",146154.06,92847.59,1,FALSE
"France",18471.86,0,2,FALSE
"Spain",95009.6,0,2,FALSE
"France",121175.86,0,1,FALSE
"Spain",77047.78,0,2,FALSE
"France",158049.9,0,1,FALSE
"France",147040.25,0,2,FALSE
"Germany",142566.75,68345.86,2,FALSE
"Germany",185483.24,76656.4,2,FALSE
"France",155870.82,0,2,FALSE
"France",121555.51,0,2,FALSE
"Spain",40223.74,60374.98,1,FALSE
"France",75503.6,0,1,FALSE
"Germany",186942.49,88046.88,1,TRUE
"Spain",117173.8,0,2,FALSE
"France",3453.4,0,2,FALSE
"France",48876.84,0,2,FALSE
"Spain",11830.53,129968.67,1,FALSE
"Germany",162820.6,157731.6,2,FALSE
"France",36540.63,0,2,FALSE
"France",6959,89276.48,1,FALSE
"France",10828.78,138825.19,1,FALSE
"France",80272.06,103729.79,2,FALSE
"France",22184.14,75499.24,1,FALSE
"France",186335.07,169445.4,1,FALSE
"France",105715.01,111359.55,2,FALSE
"France",68393.64,142388.61,2,TRUE
"France",82868.34,123311.39,2,FALSE
"Spain",196257.67,115532.52,1,FALSE
"Germany",93439.75,167273.71,1,TRUE
"France",150319.49,77886.53,2,FALSE
"Germany",46523.6,135795.63,1,FALSE
"France",199138.84,97514.07,1,FALSE
"Germany",79559.02,127545.56,2,TRUE
"France",116893.87,106160.37,1,FALSE
"France",153983.99,0,2,FALSE
"Spain",63531.19,143680.47,2,FALSE
"Spain",126253.31,124483.53,1,FALSE
"Spain",73922.95,86006.3,1,FALSE
"Germany",64679.3,111094.05,2,FALSE
"France",157072.91,0,2,FALSE
"Spain",108377.82,0,2,FALSE
"France",88827.31,0,2,FALSE
"France",37674.47,115171.71,1,FALSE
"Germany",106327.85,111543.26,2,FALSE
"France",84475.13,137936.94,1,FALSE
"Germany",33998.7,122304.65,2,FALSE
"Germany",20491.15,120586.54,1,FALSE
"France",197827.06,0,2,FALSE
"France",96687.25,46520.69,1,FALSE
"Spain",46044.7,105473.74,1,FALSE
"Spain",98949.85,0,2,FALSE
"Germany",185599.34,115730.71,3,TRUE
"Spain",198341.15,145396.49,1,FALSE
"Spain",119348.76,131078.42,2,TRUE
"Germany",149614.17,128298.74,1,TRUE
"France",12328.08,165526.71,1,FALSE
"France",33245.97,83714.41,1,FALSE
"France",2243.41,0,2,FALSE
"France",86786.41,125540.05,1,FALSE
"France",12706.67,100254.76,2,FALSE
"France",41295.1,0,2,TRUE
"Spain",177357.16,138150.57,1,FALSE
"France",190663.89,0,1,TRUE
"Germany",115262.54,95984.21,1,TRUE
"France",170099.23,0,2,FALSE
"Germany",189143.94,136858.42,1,FALSE
"Germany",163257.44,102609,1,FALSE
"Spain",95562.81,0,2,FALSE
"France",75272.63,0,2,FALSE
"Germany",20881.96,77356.92,2,FALSE
"France",161845.81,110923.15,2,TRUE
"Spain",49978.67,151675.65,1,FALSE
"Spain",107292.91,0,3,FALSE
"France",32863.24,0,1,TRUE
"France",179608.96,0,2,FALSE
"Germany",70223.22,80204.11,2,FALSE
"France",77951.84,0,2,FALSE
"France",55043.93,0,2,FALSE
"Germany",101677.46,115587.49,2,FALSE
"Germany",79366.98,106968.96,1,TRUE
"France",8037.03,0,2,FALSE
"Germany",176254.12,139659.04,1,FALSE
"Germany",192743.06,86038.21,3,TRUE
"Germany",56793.02,102773.2,2,TRUE
"France",187900.12,0,2,FALSE
"France",92920.04,70754.18,1,TRUE
"France",140166.95,122781.51,1,FALSE
"France",155782.89,0,2,FALSE
"Germany",186574.68,153545.11,1,FALSE
"Spain",3258.6,121629.22,1,FALSE
"Germany",106714.28,167983.17,2,FALSE
"Spain",144532.85,81153.82,1,TRUE
"France",13591.52,99760.84,1,FALSE
"Germany",74854.97,125890.72,1,FALSE
"France",125451.01,0,2,FALSE
"France",149740.22,119148.55,1,FALSE
"Germany",17355.36,72948.58,2,FALSE
"Germany",50294.09,133974.36,2,FALSE
"France",156394.74,154483.98,1,FALSE
"France",77977.69,98627.13,2,FALSE
"France",43678.06,136770.67,1,FALSE
"Germany",13906.34,95252.72,1,FALSE
"France",12766.74,117413.95,1,FALSE
"Germany",51308.54,137986.58,2,TRUE
"France",127444.14,143571.52,1,FALSE
"France",72577.33,121197.64,1,TRUE
"Spain",82438.13,121626.9,1,FALSE
"Germany",60485.98,84440.1,2,FALSE
"France",132798.78,0,2,FALSE
"France",71823.15,0,2,FALSE
"France",117144.15,140356.7,1,FALSE
"France",141706.43,0,2,FALSE
"France",54517.25,92224.56,1,FALSE
"France",183147.17,0,2,FALSE
"Spain",138360.29,121355.99,1,FALSE
"Germany",79580.56,109003.26,1,FALSE
"France",157458.61,147341.43,1,TRUE
"France",171770.58,102983.91,1,FALSE
"Germany",104263.82,96252.98,2,FALSE
"France",167183.07,0,2,TRUE
"France",70774.97,155879.09,2,FALSE
"Germany",114869.56,142929.16,2,FALSE
"France",109159.58,64082.09,1,FALSE
"France",59351.68,0,1,FALSE
"France",199657.46,0,2,FALSE
"Spain",121151.1,0,2,FALSE
"Germany",26342.33,118336.95,1,TRUE
"Spain",102799.14,168253.21,1,FALSE
"Germany",90928.48,101979.16,1,FALSE
"Spain",141152.28,164902.43,1,FALSE
"France",105568.6,0,2,FALSE
"Germany",183045.46,111812.52,2,FALSE
"Spain",194792.42,0,2,FALSE
"Germany",21852.91,119755,1,FALSE
"France",78250.13,119556.1,1,TRUE
"Spain",47114.18,119349.69,3,TRUE
"Spain",33230.37,139528.23,1,FALSE
"France",114279.63,94773.11,1,FALSE
"France",38802.03,108345.22,1,FALSE
"France",72504.76,166939.88,1,FALSE
"France",43943.09,174571.36,1,FALSE
"Spain",68141.92,71829.34,1,FALSE
"France",109179.89,0,2,FALSE
"France",48224.72,76769.68,1,FALSE
"France",61538.43,104614.29,1,TRUE
"Spain",94544.88,0,1,FALSE
"Germany",2850.01,128927.93,1,FALSE
"Germany",163484.8,110941.93,2,FALSE
"Spain",129629.41,99250.08,1,FALSE
"France",133141.34,0,2,FALSE
"France",188078.55,0,2,FALSE
"Spain",174729.3,0,2,FALSE
"Spain",78700.03,0,2,FALSE
"France",198269.08,0,1,FALSE
"Germany",55266.96,104682.83,1,TRUE
"Germany",51636.7,118886.55,1,FALSE
"Spain",198251.52,156823.7,2,FALSE
"Germany",171442.36,124216.93,1,FALSE
"France",49778.79,144258.52,1,FALSE
"Germany",19262.05,128793.63,1,FALSE
"Germany",32349.29,126315.26,1,TRUE
"Spain",137402.27,0,2,FALSE
"Spain",64038.34,0,2,FALSE
"France",68814.23,0,2,FALSE
"France",173632.92,115341.55,1,FALSE
"France",128384.11,99162.29,1,FALSE
"Germany",99475.95,156848.13,2,TRUE
"Germany",89935.73,105736.32,1,TRUE
"Germany",94142.35,200117.76,2,FALSE
"France",171681.86,62212.29,1,TRUE
"France",8222.96,0,2,FALSE
"France",170409.45,0,2,FALSE
"France",46555.15,151532.4,1,FALSE
"Germany",161655.55,121523.51,1,TRUE
"France",74267.35,0,1,FALSE
"Spain",34101.06,0,2,FALSE
"Germany",109572.58,68238.51,2,FALSE
"Spain",106642.97,136808.53,2,FALSE
"Germany",18897.29,92398.08,1,FALSE
"France",189607.71,143566.12,1,FALSE
"Spain",148750.16,0,2,FALSE
"Spain",105279.74,127728.24,2,FALSE
"France",167916.35,0,2,FALSE
"Spain",8646.58,119658.49,1,FALSE
"France",124592.84,0,2,FALSE
"France",50016.17,149879.66,1,FALSE
"Germany",125422.66,119859.52,2,FALSE
"Spain",81123.59,104533.24,1,TRUE
"Spain",80408.59,145382.61,1,FALSE
"Spain",146366.08,121231.39,1,FALSE
"Spain",24402.87,141078.57,1,FALSE
"Germany",60552.44,108465.65,2,TRUE
"France",76476.05,70657.61,2,FALSE
"Germany",92075.01,120105.43,1,TRUE
"Germany",184125.1,129646.91,1,TRUE
"France",96170.38,191091.74,2,FALSE
"France",98208.62,0,1,FALSE
"France",157932.75,0,2,FALSE
"Germany",3497.43,131433.33,2,TRUE
"Germany",51387.1,137937.95,1,FALSE
"France",50123.44,0,2,FALSE
"France",180329.83,0,2,FALSE
"France",13238.93,0,2,FALSE
"France",167554.86,93143.39,1,FALSE
"France",51454.06,0,2,FALSE
"Spain",19842.22,112544.45,1,FALSE
"France",38315.04,123034.43,2,FALSE
"Spain",187816.59,0,2,FALSE
"Germany",197148.24,119278.44,1,FALSE
"France",163471.01,0,2,FALSE
"France",653.58,0,2,FALSE
"Spain",45414.09,169312.72,1,FALSE
"Germany",45445.78,106506.77,3,TRUE
"Spain",139024.31,128412.61,1,FALSE
"Germany",168034.83,118356.89,2,TRUE
"Germany",25669.1,137479.13,1,FALSE
"Spain",8207.36,0,2,FALSE
"France",16281.68,105229.72,1,TRUE
"France",14083.12,148088.11,1,FALSE
"France",30165.06,0,1,TRUE
"France",39451.09,126679.69,1,FALSE
"Spain",60270.87,90826.27,2,FALSE
"Spain",22527.27,143582.89,1,FALSE
"France",175072.47,125712.2,1,FALSE
"Spain",114565.35,0,1,FALSE
"Spain",48930.8,155187.3,1,FALSE
"France",187008.45,0,2,FALSE
"Spain",113581.85,155455.43,1,FALSE
"France",124095.69,100480.53,1,FALSE
"France",49054.1,0,2,FALSE
"Germany",80593.49,127585.98,3,TRUE
"France",183044.86,101891.1,1,FALSE
"Spain",159938.82,0,2,FALSE
"France",95483.48,0,1,TRUE
"Spain",198069.71,128929.88,1,FALSE
"Germany",61793.47,121681.91,2,FALSE
"Germany",86383.61,139603.22,1,FALSE
"France",144099.48,0,2,FALSE
"France",155641.46,0,2,FALSE
"Spain",135784.94,91760.11,1,FALSE
"Germany",123982.14,93925.3,1,TRUE
"France",193130.55,175739.36,1,FALSE
"France",145215.96,0,2,FALSE
"Germany",164741.81,170295.04,2,FALSE
"France",72168.53,101579.28,1,FALSE
"France",95022.02,118793.6,1,TRUE
"France",23766.4,115282.3,1,FALSE
"Spain",119374.74,107980.37,1,FALSE
"France",139049.24,133866.22,1,FALSE
"France",180844.81,102723.35,2,FALSE
"Spain",143980.29,0,2,FALSE
"Spain",137392.77,193213.02,2,FALSE
"Germany",123646.57,117005.55,1,TRUE
"Spain",158054.49,132862.59,1,FALSE
"France",105784.85,0,2,FALSE
"France",738.88,204510.94,1,TRUE
"Germany",64539.64,65349.71,1,FALSE
"France",79871.16,139753.35,1,FALSE
"France",190776.83,0,2,FALSE
"Germany",6985.34,107959.39,1,TRUE
"France",85522.84,195926.39,1,FALSE
"France",149370.93,0,2,FALSE
"France",188516.45,87772.52,1,FALSE
"France",2444.29,71018.6,2,FALSE
"Germany",19762.88,111096.91,1,FALSE
"Germany",172646.88,166776.6,2,FALSE
"France",33501.98,101266.51,1,FALSE
"Spain",114858.9,134796.87,2,FALSE
"France",162668.33,0,1,FALSE
"Germany",161241.65,118588.83,1,TRUE
"Germany",114957.22,160454.15,2,FALSE
"France",18708.76,0,1,FALSE
"France",105305.72,0,2,FALSE
"Spain",58111.71,91132.18,1,FALSE
"Spain",135502.77,0,2,FALSE
"France",10792.42,0,2,FALSE
"Spain",123866.43,0,2,FALSE
"Germany",129181.27,113113.12,1,FALSE
"Spain",6847.73,0,1,FALSE
"Germany",138361.48,190409.34,2,FALSE
"France",166707.22,0,2,FALSE
"France",107221.03,0,2,FALSE
"France",73124.53,83503.11,2,TRUE
"Germany",12913.92,139687.66,2,FALSE
"France",44351.77,137301.87,1,FALSE
"Germany",96444.88,129845.26,1,FALSE
"Spain",60739.16,0,2,FALSE
"Germany",118570.53,125489.4,1,FALSE
"France",97057.28,0,2,FALSE
"France",3449.22,155417.61,1,FALSE
"Spain",37605.9,0,2,FALSE
"France",117369.52,85216.61,1,TRUE
"France",100598.98,0,1,FALSE
"France",17802.42,0,1,FALSE
"Spain",91094.46,113607.47,1,FALSE
"Germany",120853.83,104552.72,1,TRUE
"Spain",107124.17,0,2,FALSE
"Spain",59207.41,0,1,TRUE
"Germany",136869.31,126524.11,1,FALSE
"France",113308.29,117593.48,2,FALSE
"Germany",159334.93,83199.05,1,FALSE
"Spain",20393.44,125920.98,1,FALSE
"France",158590.25,118469.38,1,FALSE
"Germany",23101.13,153537.57,2,FALSE
"France",112585.19,0,1,FALSE
"France",119377.36,151027.05,2,FALSE
"France",166472.81,144751.81,1,FALSE
"France",171552.02,155739.76,1,FALSE
"France",157474.1,0,2,FALSE
"France",13549.24,122531.86,1,FALSE
"Germany",196526.55,113957.01,2,TRUE
"France",84419.78,103377.81,1,FALSE
"France",24991.92,0,2,FALSE
"France",191608.97,93017.47,2,TRUE
"France",2988.28,90022.85,1,FALSE
"Spain",99595.67,74371.49,1,FALSE
"Germany",53445.17,152039.7,1,TRUE
"Germany",115146.4,137145.12,1,TRUE
